id,title,overview,poster_path
46195,Rio,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",/4nJxhUknKV8Gqdhov8pU1YWDYfb.jpg
218,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg
24021,The Twilight Saga: Eclipse,"Bella once again finds herself surrounded by danger as Seattle is ravaged by a string of mysterious killings and a malicious vampire continues her quest for revenge. In the midst of it all, she is forced to choose between her love for Edward and her friendship with Jacob, knowing that her decision has the potential to ignite the ageless struggle between vampire and werewolf. With her graduation quickly approaching, Bella is confronted with the most important decision of her life.",/3mFM80dPzSqoXXuC2UMvLIRWX32.jpg
34851,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,/sx5EuckP7SBQrlMlxg0PLt282WS.jpg
829557,365 Days: This Day,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",/iLmG3HCXVyqXYbFvUO1rfOeGa3Z.jpg
1195430,Deva,"Dev Ambre, a ruthless cop, loses his memory in an accident just after he has finished solving a murder case and now has to reinvestigate it while keeping his memory loss a secret from everyone except DCP Farhan Khan.",/2JthNUcRU89h9M6k3yQxLkACEJQ.jpg
1160956,Panda Plan,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",/8iMPQl13q89jQhaA5nXb6UiT0t0.jpg
801335,Girl in the Basement,"Sara is a teen girl who is looking forward to her 18th birthday to move away from her controlling father Don. But before she could even blow out the candles, Don imprisons her in the basement of their home.",/tPP9n6r5QrIKPnshnJqE7klptj2.jpg
975615,Words of War,"This is the TRUE STORY of the world-renowned journalist and human rights activist Anna Politkovskaya went from being a local print journalist to braving the Chechen killing fields and exposing Russian state corruption under Vladimir Putin. She refused to give up reporting on the war in Chechnya despite numerous acts of intimidation and violence, including being poisoned. She was ultimately murdered in the elevator of her block of flats and it remains unclear who paid for the contract killing.",/fszN3PSB40FYsFzkHvNZrXLes0M.jpg
259693,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg
1061474,Superman,"Superman, a journalist in Metropolis, embarks on a journey to reconcile his Kryptonian heritage with his human upbringing as Clark Kent.",/ombsmhYUqR4qqOLOxAyr5V8hbyv.jpg
1379587,Utopia,"A soldier searching for his missing wife breaks into a high-tech facility, believing she's been caught in a human trafficking ring. But beyond its walls, he finds a surreal, futuristic fantasy park where reality and illusion blur. As he navigates this seductive and dangerous world, a shocking truth pulls him deeper into a deadly game where nothing is as it seems.",/yef0tY1Nw3BX8PJTfBLieqHj5Hw.jpg
710258,Rust,"Infamous outlaw Harland Rust breaks his estranged grandson Lucas out of prison, after Lucas is convicted to hang for an accidental murder. The two must outrun legendary U.S Marshal Wood Helm and bounty hunter Fenton ""Preacher"" Lang who are hot on their tails. Deeply buried secrets rise from the ashes and an unexpected familial bond begins to form as the mismatched duo tries to survive the merciless American Frontier.",/tbJ3RkA2s6X5qrBzrYHYTxvDBui.jpg
1035259,The Naked Gun,Only one man has the particular set of skills... to lead Police Squad and save the world: Lt. Frank Drebin Jr.,/aq0JMbmSfPwG8JvAzExJPrBHqmG.jpg
1233069,Exterritorial,"When her son vanishes inside a US consulate, ex-special forces soldier Sara does everything in her power to find him — and uncovers a dark conspiracy.",/qWTfHG8KdXwr0bqypYbNZLenh0J.jpg
246655,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",/ikA8UhYdTGpqbatFa93nIf6noSr.jpg
1064486,Memoir of a Snail,"Forcibly separated from her twin brother when they are orphaned, a melancholic misfit learns how to find confidence within herself amid the clutter of misfortunes and everyday life.",/woaN8CbloH0akyX0E72ayxlJAB4.jpg
1377424,Victoria,"Victoria, a young beautician in a suburban beauty parlour, decides to elope with her Hindu boyfriend after a fierce clash with her conservative Catholic parents. Amidst the turmoil, a neighbour asks her to temporarily house an offering rooster destined for a festival at St. George church inside the parlour. Juggling the rooster's antics, unexpected clients, and her boyfriend's uncertainty, Victoria grapples with conflicting emotions leading to a day of intense personal and spiritual revelations.",/hw09PdM2o7pF1zxn1pM8NTMPzno.jpg
365177,Borderlands,"Returning to her home planet, an infamous bounty hunter forms an unexpected alliance with a team of unlikely heroes. Together, they battle monsters and dangerous bandits to protect a young girl who holds the key to unimaginable power.",/4JGoZu1ZKFpMJTWAP35PCfkMgu8.jpg
76493,The Dictator,The heroic story of a dictator who risks his life to ensure that democracy would never come to the country he so lovingly oppressed.,/n0W7kajF4GFMRk2c0wWwMQqTaDM.jpg
1103432,Bloody Escape: Bats out of Hell,"After being turned into a cyborg, Kisaragi faces pursuit from vampires and vengeful yakuza.",/lWKtVX5oEgcLbMYMaWiyes6c4IB.jpg
438631,Dune,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.",/d5NXSklXo0qyIYkgV94XAgMIckC.jpg
1376434,Predator: Killer of Killers,"While three of the fiercest warriors in human history—a Viking raider, a ninja in feudal Japan, and a WWII pilot—are killers in their own right, they are merely prey for their new opponent: the ultimate killer of killers.",/2XDQa6EmFHSA37j1t0w88vpWqj9.jpg
545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",/u68AjlvlutfEIcpmbYpKcdi09ut.jpg
121,The Lord of the Rings: The Two Towers,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor. Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg
578,Jaws,"When the seaside community of Amity finds itself under attack by a dangerous great white shark, the town's chief of police, a young marine biologist, and a grizzled hunter embark on a desperate quest to destroy the beast before it strikes again.",/lxM6kqilAdpdhqUl2biYp5frUxE.jpg
24,Kill Bill: Vol. 1,"An assassin is shot by her ruthless employer, Bill, and other members of their assassination circle – but she lives to plot her vengeance.",/v7TaX8kXMXs5yFFGR41guUDNcnB.jpg
1302916,Heart Eyes,"When the ""Heart Eyes Killer"" strikes Seattle, a pair of co-workers pulling overtime on Valentine's Day are mistaken for a couple by the elusive couple-hunting killer. Now, they must spend the most romantic night of the year running for their lives.",/ebqttF1Vjgde6uSFBEw9mta7Hd3.jpg
1252309,Ask Me What You Want,"After his father's death, Eric Zimmerman travels to Spain to oversee his company's branches. In Madrid, he falls for Judith and engage in an intense, erotic relationship full of exploration. However, Eric fears his secret may end their affair.",/6MsRwOG96qs5KtPjxVuvMcUPjdU.jpg
667538,Transformers: Rise of the Beasts,"When a new threat capable of destroying the entire planet emerges, Optimus Prime and the Autobots must team up with a powerful faction known as the Maximals. With the fate of humanity hanging in the balance, humans Noah and Elena will do whatever it takes to help the Transformers as they engage in the ultimate battle to save Earth.",/gPbM0MK8CP8A174rmUwGsADNYKD.jpg
315162,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",/aV1KGO9X3S4kzqEptVDAvGjccql.jpg
1083433,I Know What You Did Last Summer,"When five friends inadvertently cause a deadly car accident, they cover up their involvement and make a pact to keep it a secret rather than face the consequences. A year later, their past comes back to haunt them and they're forced to confront a horrifying truth: someone knows what they did last summer…and is hell-bent on revenge. As one by one the friends are stalked by a killer, they discover this has happened before, and they turn to two survivors of the legendary Southport Massacre of 1997 for help.",/gEYgEUghllhEeaORejMX7sNEwCJ.jpg
